,track,artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,top100,top10,1,2,3,4,5,6,7,8,9,10,11
750,Good Life,OneRepublic,0.861,0.742,-3.292,0,0.14800000000000002,0.0035,0.0,0.0643,0.655,126,194960,0,0,0,0,1,0,0,0,0,0,0,0,0
751,Firestone ,Kygo,0.728,0.8590000000000001,-5.237,0,0.13699999999999998,0.0401,0.0,0.111,0.535,65,214240,0,0,0,0,0,0,1,0,0,0,0,0,0
752,Pretty Girls,Britney Spears,0.6759999999999999,0.9259999999999999,-2.244,0,0.0425,0.0305,0.0006580000000000001,0.0771,0.818,124,203908,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Gentleman,PSY,0.63,0.934,-2.559,1,0.0589,0.0186,0.0,0.324,0.905,90,182960,0,0,0,0,0,1,0,0,0,0,0,0,0
754,Baby,Justin Bieber,0.568,0.631,-5.622999999999999,1,0.0273,0.033,0.0,0.14400000000000002,0.23,105,225027,0,0,0,0,0,0,0,0,1,0,0,0,0
755,Break the Rules,Charli XCX,0.665,0.8859999999999999,-4.175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128,240347,0,0,0,0,0,0,0,0,0,0,1,0,0
756,Kiss You,One Direction,0.605,0.7929999999999999,-3.0839999999999996,0,0.297,0.0825,0.0,0.124,0.647,184,196640,0,0,0,0,0,0,0,0,1,0,0,0,0
757,Marry Me,Jason Derulo,0.7140000000000001,0.833,-5.239,1,0.0259,0.00249,0.0,0.298,0.6629999999999999,130,220920,0,0,0,0,0,0,1,0,0,0,0,0,0
758,Drinking from the Bottle ,Calvin Harris,0.722,0.63,-5.784,0,0.132,0.0485,0.000294,0.179,0.519,150,227480,0,0,0,0,1,0,0,0,0,0,0,0,0
759,Got 2 Luv U ,Sean Paul,0.379,0.618,-7.065,1,0.0586,0.337,5.0999999999999995e-06,0.102,0.4,148,209560,0,0,0,0,0,0,1,0,0,0,0,0,0
760,Somebody To Love,Justin Bieber,0.6709999999999999,0.843,-4.5089999999999995,0,0.0385,0.0277,0.0,0.295,0.5670000000000001,122,205467,0,0,0,0,0,0,0,0,0,0,0,1,0
761,Bitch I'm Madonna,Madonna,0.706,0.5720000000000001,-5.7989999999999995,0,0.0326,0.0262,0.0,0.585,0.574,140,214726,0,0,0,0,0,0,0,0,0,1,0,0,0
762,Flashlight ,Jessie J,0.713,0.718,-3.806,1,0.0278,0.00233,0.0,0.0838,0.6559999999999999,127,197600,0,0,0,1,0,0,0,0,0,0,0,0,0
763,Hula Hoop,OMI,0.308,0.563,-9.169,1,0.0719,0.527,4.58e-06,0.134,0.109,86,688453,0,0,0,0,0,0,0,0,0,0,0,0,0
764,She Knows,Ne-Yo,0.65,0.7859999999999999,-5.4879999999999995,1,0.0463,0.019,0.0,0.32299999999999995,0.446,125,198307,0,0,0,0,0,0,0,0,0,0,1,0,0
765,One Thing,One Direction,0.5760000000000001,0.86,-3.9130000000000003,1,0.0394,0.000875,0.0,0.316,0.594,87,196093,0,0,0,0,0,0,0,0,0,1,0,0,0
766,Not a Bad Thing,Justin Timberlake,0.6679999999999999,0.789,-4.564,1,0.0879,0.0361,0.000296,0.25,0.39399999999999996,123,218720,0,0,1,0,0,0,0,0,0,0,0,0,0
767,Don't Worry ,Madcon,0.743,0.841,-5.189,1,0.0391,0.0156,0.0,0.133,0.8140000000000001,100,226800,0,0,0,0,0,0,0,0,0,0,0,0,0
768,Real Love,Clean Bandit,0.63,0.848,-4.592,1,0.0428,0.0834,4.34e-06,0.205,0.551,125,219692,0,0,0,0,0,0,0,0,0,0,0,0,0
769,Fly,Nicki Minaj,0.664,0.848,-4.926,1,0.0386,0.0148,0.000118,0.1,0.196,120,212920,0,0,0,0,0,0,0,0,0,0,0,1,0
770,Say Something,A Great Big World,0.40700000000000003,0.147,-8.822000000000001,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141,229400,0,0,0,1,0,0,0,0,0,0,0,0,0
771,Pump It,Black Eyed Peas,0.649,0.9309999999999999,-3.15,0,0.18100000000000002,0.0093,0.0,0.7509999999999999,0.7440000000000001,154,213067,0,0,1,0,0,0,0,0,0,0,0,0,0
772,Who Says,Selena Gomez & The Scene,0.682,0.927,-2.915,1,0.0479,0.0843,0.0,0.149,0.7440000000000001,101,195613,0,0,0,0,0,1,0,0,0,0,0,0,0
773,Let It Go ,Demi Lovato,0.505,0.624,-6.513,1,0.0371,0.0235,0.0,0.5,0.215,140,224387,0,0,0,0,0,0,0,0,1,0,0,0,0
774,Girlfriend,Avril Lavigne,0.56,0.9590000000000001,-2.4330000000000003,1,0.102,0.0007379999999999999,0.000206,0.209,0.67,164,216600,0,0,0,0,0,0,0,0,1,0,0,0,0
775,Gorilla,Bruno Mars,0.7170000000000001,0.544,-6.598,1,0.0371,0.445,5.16e-06,0.0973,0.6409999999999999,140,244493,0,0,0,0,0,0,0,0,1,0,0,0,0
776,Bailando ,Enrique Iglesias,0.723,0.777,-3.503,1,0.10800000000000001,0.0426,3.68e-06,0.0451,0.961,91,243413,0,0,0,0,0,0,0,0,1,0,0,0,0
777,Forget You,CeeLo Green,0.696,0.875,-3.682,1,0.0649,0.134,0.0,0.159,0.772,127,222733,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Not Afraid,Eminem,0.855,0.9540000000000001,-1.19,0,0.264,0.529,0.0,0.205,0.6679999999999999,115,248133,0,0,0,0,0,0,0,0,0,0,0,0,0
779,Get Low,Dillon Francis,0.674,0.932,-4.4239999999999995,0,0.0859,0.0282,0.71,0.684,0.728,101,212773,0,0,0,0,0,0,0,0,0,0,0,0,1
780,Into You,Ariana Grande,0.623,0.7340000000000001,-5.9479999999999995,1,0.107,0.0162,1.75e-06,0.145,0.37,108,244453,0,0,0,0,0,0,0,0,0,0,1,0,0
781,Be Alright,Ariana Grande,0.813,0.456,-7.667000000000001,0,0.0684,0.16899999999999998,2.86e-06,0.105,0.5870000000000001,109,179293,0,0,1,0,0,0,0,0,0,0,0,0,0
782,Unconditionally,Katy Perry,0.43200000000000005,0.725,-4.862,1,0.0431,0.0027300000000000002,0.0,0.20800000000000002,0.353,129,228879,0,0,0,0,0,0,0,0,1,0,0,0,0
783,Try,P!nk,0.6729999999999999,0.629,-7.072,1,0.0299,0.00141,0.0,0.0944,0.551,104,247907,0,0,0,1,0,0,0,0,0,0,0,0,0
784,The Man,Aloe Blacc,0.308,0.769,-7.256,0,0.065,0.0331,0.0,0.214,0.488,82,254880,0,0,0,0,0,0,0,0,0,0,0,0,1
785,The Sound,The 1975,0.6459999999999999,0.938,-4.735,1,0.0754,0.0875,6.52e-06,0.447,0.545,121,248880,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Boys & Girls,will.i.am,0.898,0.741,-6.385,0,0.0533,0.324,0.0028,0.0894,0.638,108,241160,0,0,0,0,0,0,0,0,0,0,0,0,1
787,Something In The Way You Move,Ellie Goulding,0.6579999999999999,0.8140000000000001,-6.157,0,0.0493,0.0398,0.0,0.114,0.316,109,227423,0,0,1,0,0,0,0,0,0,0,0,0,0
788,Paradise ,Benny Benassi,0.5920000000000001,0.865,-5.426,1,0.0493,0.00923,0.0,0.12,0.511,128,233169,0,0,0,0,0,0,0,0,0,0,0,0,1
789,Bitches N Marijuana ,Chris Brown,0.5589999999999999,0.535,-8.136000000000001,0,0.27399999999999997,0.337,0.0,0.105,0.62,97,254693,0,0,0,0,1,0,0,0,0,0,0,0,0
790,Reload ,Sebastian Ingrosso,0.485,0.7240000000000001,-4.633,0,0.0521,0.0736,0.0,0.0631,0.433,128,221273,0,0,0,0,0,0,0,0,0,0,1,0,0
791,True Colors,Zedd,0.568,0.794,-3.3169999999999997,0,0.0371,0.39799999999999996,3.9500000000000005e-05,0.10400000000000001,0.489,126,224867,0,0,0,1,0,0,0,0,0,0,0,0,0
792,iT's YoU,ZAYN,0.611,0.319,-10.743,1,0.0357,0.815,0.0151,0.10800000000000001,0.17600000000000002,125,226653,0,0,0,0,0,0,1,0,0,0,0,0,0
793,23,Mike WiLL Made-It,0.8590000000000001,0.599,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140,252520,0,0,0,0,0,0,0,0,0,0,1,0,0
794,Be the One,Dua Lipa,0.6609999999999999,0.6509999999999999,-3.7710000000000004,0,0.0499,0.11699999999999999,1.32e-05,0.055999999999999994,0.368,87,202915,0,0,0,0,0,0,0,0,1,0,0,0,0
795,I Wanna Know,Alesso,0.655,0.818,-3.6260000000000003,1,0.033,0.0842,0.0,0.106,0.474,116,240413,0,0,0,1,0,0,0,0,0,0,0,0,0
796,Kill Em With Kindness,Selena Gomez,0.757,0.884,-5.4879999999999995,0,0.0404,0.00795,5.870000000000001e-05,0.0973,0.39799999999999996,120,217907,0,0,0,0,0,0,0,0,0,0,0,1,0
797,Revival,Selena Gomez,0.684,0.732,-4.966,0,0.0862,0.128,0.0,0.184,0.527,125,246400,0,0,1,0,0,0,0,0,0,0,0,0,0
798,Company,Justin Bieber,0.59,0.797,-4.901,0,0.0614,0.132,0.0,0.0846,0.425,95,208120,0,0,0,0,0,1,0,0,0,0,0,0,0
799,All In My Head ,Fifth Harmony,0.6890000000000001,0.7909999999999999,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95,210573,0,0,0,0,0,0,0,0,0,0,0,0,0
800,Wasted,Tiësto,0.638,0.816,-5.502999999999999,1,0.0308,0.00149,0.00115,0.195,0.386,112,190014,0,0,0,1,0,0,0,0,0,0,0,0,0
801,Higher,Taio Cruz,0.528,0.9,-4.301,0,0.0759,0.0349,0.0,0.14400000000000002,0.5579999999999999,128,188133,0,0,0,0,0,0,0,0,0,1,0,0,0
802,All Night,Icona Pop,0.6,0.905,-3.41,0,0.0357,0.00274,0.0,0.831,0.636,124,187027,0,0,1,0,0,0,0,0,0,0,0,0,0
803,Dare ,Shakira,0.792,0.73,-5.376,1,0.0698,0.0623,2.6600000000000003e-05,0.08900000000000001,0.616,128,186507,0,0,0,0,0,0,0,0,0,0,0,0,1
804,Burnin' Up,Jessie J,0.757,0.8140000000000001,-2.969,0,0.0459,0.0442,3.54e-06,0.687,0.414,124,220547,0,0,1,0,0,0,0,0,0,0,0,0,0
805,Sorry For Party Rocking,LMFAO,0.6,0.877,-4.351,1,0.165,0.00213,0.0,0.413,0.55,134,203973,0,0,0,0,0,0,1,0,0,0,0,0,0
806,I'm A Freak,Enrique Iglesias,0.7090000000000001,0.9490000000000001,-4.155,1,0.0509,0.00296,0.00022,0.26,0.39799999999999996,129,209700,0,0,0,0,0,0,0,0,0,0,0,0,0
807,Booty,Jennifer Lopez,0.6409999999999999,0.732,-5.324,1,0.051,0.0992,0.0,0.285,0.35200000000000004,82,236013,0,0,0,1,0,0,0,0,0,0,0,0,0
808,Salute,Little Mix,0.6629999999999999,0.8440000000000001,-3.6719999999999997,1,0.0487,0.0506,0.0,0.364,0.37799999999999995,140,195240,0,0,0,1,0,0,0,0,0,0,0,0,0
809,Do It Like A Dude,Jessie J,0.794,0.653,-7.8389999999999995,1,0.10400000000000001,0.0489,4.88e-05,0.1,0.397,118,263373,0,0,0,0,0,0,0,0,1,0,0,0,0
810,Too Good,Drake,0.51,0.6920000000000001,-5.825,1,0.171,0.00451,0.0,0.138,0.209,102,228361,0,0,0,0,0,0,0,0,0,0,0,0,0
811,Sex,Cheat Codes,0.49200000000000005,0.275,-13.4,0,0.3,0.687,0.0,0.10099999999999999,0.18,93,251034,0,0,0,0,0,0,0,1,0,0,0,0,0
812,"i hate u, i love u ",gnash,0.59,0.46799999999999997,-11.083,0,0.185,0.0789,0.0,0.10099999999999999,0.349,92,245227,0,0,0,0,0,0,0,0,0,0,0,1,0
813,Never Be Like You,Flume,0.7859999999999999,0.687,-5.914,1,0.141,0.00758,0.0,0.619,0.345,105,215160,0,0,0,0,0,0,0,0,0,0,0,0,0
814,Pop Style,Drake,0.49,0.743,-5.155,0,0.0409,0.255,7.21e-06,0.3,0.363,90,258827,0,0,0,0,0,0,0,0,0,0,0,0,0
815,Stay ,Kygo,0.444,0.8190000000000001,-4.078,0,0.341,0.106,0.0,0.107,0.747,83,187973,0,0,0,0,0,0,0,0,0,0,0,1,0
816,Treat You Better,Shawn Mendes,0.598,0.532,-6.832999999999999,0,0.0295,0.0668,3.22e-06,0.0617,0.261,75,262521,0,0,0,0,1,0,0,0,0,0,0,0,0
817,Say It,Flume,0.718,0.679,-5.899,0,0.0706,0.0019100000000000002,0.0104,0.385,0.205,158,173347,0,0,0,0,0,0,0,0,0,0,0,0,1
818,Wicked,Future,0.6829999999999999,0.708,-6.244,0,0.0305,0.0398,0.155,0.6859999999999999,0.355,93,237707,0,0,0,0,0,0,1,0,0,0,0,0,0
819,Capsize,FRENSHIP,0.696,0.81,-5.832999999999999,0,0.036000000000000004,0.0597,0.0014199999999999998,0.302,0.705,120,214010,0,0,0,0,0,0,0,0,0,0,0,0,1
820,Luh Me Like Dat ,Leeyou & Danceey,0.6970000000000001,0.7,-7.114,0,0.0536,0.479,0.0771,0.207,0.433,126,143214,0,0,0,0,0,0,0,0,1,0,0,0,0
821,This Is What You Came For,Fly By Midnight,0.386,0.5720000000000001,-9.398,0,0.327,0.431,0.0017399999999999998,0.0943,0.312,175,237261,0,0,0,1,0,0,0,0,0,0,0,0,0
822,Raindrops,Moglebaum,0.736,0.449,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80,219080,0,0,1,0,0,0,0,0,0,0,0,0,0
823,Location,Khalid,0.727,0.6829999999999999,-6.061,0,0.0369,0.0505,0.00367,0.0891,0.392,110,262938,0,0,0,0,0,0,0,0,0,0,0,0,1
824,Diseasey,Sälen,0.754,0.628,-6.277,1,0.133,0.0267,9.61e-06,0.0896,0.26899999999999996,140,195114,0,0,0,0,0,0,0,0,0,1,0,0,0
825,One Night Stand ,B-Brave,0.402,0.68,-7.332999999999999,0,0.0754,0.38799999999999996,0.0,0.284,0.309,146,230137,0,0,0,0,0,1,0,0,0,0,0,0,0
826,For You ,Ridvan,0.457,0.693,-4.562,1,0.0395,0.14400000000000002,0.0192,0.106,0.564,80,207619,0,0,0,0,0,0,0,0,0,1,0,0,0
827,Love Is Fire,Northern National,0.797,0.642,-8.082,1,0.0725,0.0799,1.1900000000000001e-05,0.371,0.667,114,250387,0,0,0,0,0,0,0,0,0,0,0,0,0
828,The Getaway,Red Hot Chili Peppers,0.703,0.335,-11.545,1,0.0946,0.0617,0.865,0.10300000000000001,0.0978,120,256000,0,0,0,0,0,0,0,0,1,0,0,0,0
829,Better Days,Grey Killer,0.754,0.677,-6.555,1,0.0709,0.0943,7.390000000000001e-05,0.153,0.78,93,203973,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Money Make Her Smile,Bruno Mars,0.705,0.784,-4.351,1,0.0279,0.21100000000000002,4.2999999999999995e-06,0.0813,0.418,105,228573,0,0,0,1,0,0,0,0,0,0,0,0,0
831,Capsize,FRENSHIP,0.513,0.768,-4.868,0,0.0587,0.0118,1.9399999999999997e-05,0.294,0.235,84,210580,0,0,0,0,0,1,0,0,0,0,0,0,0
832,Please Don't Go,Joel Adams,0.632,0.575,-6.478,1,0.028999999999999998,0.0225,1.81e-06,0.10400000000000001,0.188,90,183414,0,0,0,0,0,0,1,0,0,0,0,0,0
833,The Ocean ,Mike Perry,0.7240000000000001,0.904,-3.3539999999999996,0,0.0966,0.0786,0.0,0.226,0.846,91,200813,0,0,0,0,0,0,0,0,0,1,0,0,0
834,DUELE EL CORAZON ,Enrique Iglesias,0.545,0.7829999999999999,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174,193733,0,0,0,0,0,0,1,0,0,0,0,0,0
835,Don't Mind,Kent Jones,0.68,0.84,-3.823,1,0.0415,0.0457,8.38e-06,0.14300000000000002,0.46799999999999997,105,213213,0,0,0,0,0,0,0,0,0,0,1,0,0
836,Me And My Broken Heart,Rixton,0.664,0.845,-6.115,0,0.0461,0.18100000000000002,0.0,0.267,0.35700000000000004,96,211253,0,0,0,0,0,1,0,0,0,0,0,0,0
837,Ghost,Ella Henderson,0.5870000000000001,0.828,-5.1080000000000005,1,0.161,0.0032700000000000003,0.0,0.331,0.494,124,260253,0,0,0,0,0,0,0,0,0,0,0,0,1
838,Born This Way,Lady Gaga,0.6579999999999999,0.8370000000000001,-2.063,1,0.0543,0.0629,0.0,0.0969,0.9359999999999999,126,200187,0,0,0,1,0,0,0,0,0,0,0,0,0
839,All of Me ,John Legend,0.675,0.601,-4.7330000000000005,0,0.11599999999999999,0.00372,0.0,0.0458,0.9309999999999999,128,201040,0,0,0,0,0,0,0,0,0,0,0,0,1
840,Live While We're Young,One Direction,0.523,0.861,-3.447,1,0.0644,0.0336,0.0,0.14400000000000002,0.34600000000000003,127,229149,0,0,0,0,0,0,0,0,0,0,0,0,0
841,Who's That Chick ? ,David Guetta,0.62,0.8320000000000001,-4.848,1,0.036000000000000004,0.332,0.0,0.10400000000000001,0.48100000000000004,145,230120,0,0,0,0,0,0,0,0,0,0,0,1,0
842,Ten Feet Tall,Afrojack,0.6609999999999999,0.937,-3.83,0,0.0744,0.000967,1.59e-05,0.355,0.535,131,249067,0,0,0,0,0,0,0,0,0,0,0,1,0
843,Marry You,Bruno Mars,0.63,0.53,-7.2589999999999995,1,0.0434,0.4,0.0,0.177,0.41700000000000004,108,225053,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Judas,Lady Gaga,0.7190000000000001,0.616,-3.951,1,0.0395,0.00683,3.11e-05,0.0742,0.625,125,200880,0,0,1,0,0,0,0,0,0,0,0,0,0
845,Single Ladies ,Beyoncé,0.622,0.8809999999999999,-4.871,0,0.0956,0.0109,0.0,0.348,0.664,128,220813,0,0,0,0,0,0,0,1,0,0,0,0,0
846,Who's That Chick? ,David Guetta,0.7659999999999999,0.873,-6.381,0,0.14300000000000002,0.00627,0.0,0.0764,0.743,127,202627,0,0,0,0,0,0,0,0,0,0,0,0,1
847,Finally Found You,Enrique Iglesias,0.75,0.6829999999999999,-4.829,0,0.12,0.0462,1.32e-06,0.297,0.539,111,200492,0,0,0,0,0,0,0,0,0,0,1,0,0
848,Waka Waka ,Shakira,0.626,0.799,-6.612,0,0.046,0.00035800000000000003,0.00155,0.36,0.369,99,274213,0,0,0,0,0,0,0,0,0,0,0,0,1
849,Get Ugly,Jason Derulo,0.48200000000000004,0.873,-3.145,1,0.0853,0.0111,0.0,0.409,0.737,165,214320,0,0,0,0,0,0,0,0,0,0,0,0,0
850,Alejandro,Lady Gaga,0.785,0.478,-8.735,1,0.0419,0.0254,0.0,0.0901,0.39,134,161200,0,0,0,1,0,0,0,0,0,0,0,0,0
851,Here's to Never Growing Up,Avril Lavigne,0.823,0.8220000000000001,-5.3229999999999995,0,0.0334,0.113,4.57e-05,0.0688,0.938,125,211377,0,0,1,0,0,0,0,0,0,0,0,0,0
852,Pour It Up,Rihanna,0.41700000000000004,0.8059999999999999,-5.3389999999999995,0,0.16,0.0703,0.006370000000000001,0.0841,0.545,128,226773,0,0,0,0,0,0,1,0,0,0,0,0,0
853,Hard out Here,Lily Allen,0.6609999999999999,0.733,-2.7,0,0.0434,0.0153,0.0,0.0982,0.612,144,220653,0,0,0,0,0,0,0,0,0,0,0,0,0
854,My Songs Know What You Did In The Dark ,Fall Out Boy,0.5579999999999999,0.924,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.5670000000000001,152,186827,0,0,0,0,0,0,0,0,0,0,1,0,0
855,Trouble,Iggy Azalea,0.96,0.6990000000000001,-3.804,1,0.132,0.0948,0.0,0.0812,0.6729999999999999,106,166317,0,0,0,0,0,0,0,0,1,0,0,0,0
856,She's Kinda Hot,5 Seconds of Summer,0.664,0.9079999999999999,-4.806,1,0.0317,0.00182,0.0,0.109,0.889,118,216454,0,0,0,0,0,1,0,0,0,0,0,0,0
857,Do My Thang,Miley Cyrus,0.76,0.575,-4.06,1,0.0444,0.282,0.000383,0.0993,0.314,132,225493,0,0,0,0,0,0,0,1,0,0,0,0,0
858,Rock N Roll,Avril Lavigne,0.465,0.956,-3.34,0,0.128,0.00963,0.000101,0.335,0.665,184,206680,0,0,0,0,0,0,0,0,0,0,0,0,0
859,Love More,Chris Brown,0.882,0.621,-6.652,1,0.0461,0.000463,0.00055,0.0784,0.48700000000000004,105,189707,0,0,1,0,0,0,0,0,0,0,0,0,0
860,Something Big,Shawn Mendes,0.695,0.8540000000000001,-3.891,0,0.0431,0.00614,0.0,0.158,0.804,112,161440,0,0,0,0,0,0,0,0,1,0,0,0,0
861,Whip It! ,LunchMoney Lewis,0.7390000000000001,0.78,-3.9419999999999997,1,0.14300000000000002,0.345,0.0,0.0973,0.79,131,242973,0,0,0,0,0,0,0,0,0,0,0,1,0
862,Break a Sweat,Becky G,0.7859999999999999,0.7,-5.041,0,0.059000000000000004,0.11599999999999999,0.000204,0.263,0.65,109,208240,0,0,0,0,0,0,1,0,0,0,0,0,0
863,Nobody Love,Tori Kelly,0.753,0.7090000000000001,-5.132000000000001,0,0.0347,0.00634,0.0008960000000000001,0.0967,0.5720000000000001,100,203453,0,0,1,0,0,0,0,0,0,0,0,0,0
864,Run Away With Me,Carly Rae Jepsen,0.564,0.7190000000000001,-5.505,1,0.0475,0.0126,0.000177,0.0536,0.251,119,251320,0,0,1,0,0,0,0,0,0,0,0,0,0
865,Who's Laughing Now,Jessie J,0.785,0.8420000000000001,-4.0169999999999995,1,0.182,0.00364,1.9399999999999997e-05,0.146,0.516,100,234893,0,0,1,0,0,0,0,0,0,0,0,0,0
866,Up ,Olly Murs,0.6920000000000001,0.831,-5.388999999999999,1,0.034,0.0146,0.0,0.10300000000000001,0.6759999999999999,115,224294,0,0,0,0,0,0,0,0,0,0,1,0,0
867,True Love ,P!nk,0.457,0.823,-4.76,1,0.311,0.00144,0.0,0.10800000000000001,0.578,192,230733,0,0,0,0,0,0,0,0,0,0,1,0,0
868,Come Get It Bae,Pharrell Williams,0.934,0.7979999999999999,-5.665,1,0.0849,0.266,4.54e-05,0.0962,0.895,120,201933,0,0,0,0,0,0,0,0,0,0,0,0,0
869,The Feeling,Justin Bieber,0.525,0.809,-6.185,0,0.0619,0.0819,1.22e-06,0.0971,0.21,127,244907,0,0,1,0,0,0,0,0,0,0,0,0,0
870,Riptide,Vance Joy,0.484,0.731,-6.694,1,0.0379,0.431,0.0,0.151,0.51,102,204280,0,0,1,0,0,0,0,0,0,0,0,0,0
871,Freedom,Pharrell Williams,0.42700000000000005,0.5579999999999999,-6.374,0,0.0685,0.395,3.69e-05,0.136,0.605,86,162467,0,0,1,0,0,0,0,0,0,0,0,0,0
872,Fire N Gold,Bea Miller,0.539,0.8690000000000001,-5.341,1,0.0471,0.00463,0.0,0.324,0.36200000000000004,144,211573,0,0,0,0,0,0,0,1,0,0,0,0,0
873,XO,Beyoncé,0.47,0.792,-8.932,1,0.26,0.171,1.28e-06,0.313,0.214,170,215947,0,0,0,0,0,0,0,0,0,0,0,0,0
874,Somebody To You,The Vamps,0.5589999999999999,0.8490000000000001,-4.676,1,0.0454,0.0854,0.0,0.32799999999999996,0.759,87,182827,0,0,0,0,1,0,0,0,0,0,0,0,0
875,No Way No,MAGIC!,0.743,0.733,-5.183,0,0.0513,0.10400000000000001,1.05e-05,0.149,0.807,154,231667,0,0,0,0,0,0,0,0,1,0,0,0,0
876,The Spark,Afrojack,0.6509999999999999,0.898,-4.942,1,0.0391,0.152,0.0,0.11,0.599,126,240893,0,0,0,0,0,0,0,0,0,0,0,0,1
877,Zero,Chris Brown,0.731,0.818,-4.564,0,0.0638,0.0517,0.0,0.0743,0.812,121,214600,0,0,1,0,0,0,0,0,0,0,0,0,0
878,Can't Believe It ,Flo Rida,0.67,0.6759999999999999,-4.725,1,0.037000000000000005,0.0201,0.0,0.11,0.349,115,265813,0,0,0,0,0,0,0,0,0,1,0,0,0
879,Next To You ,Chris Brown,0.637,0.664,-7.335,0,0.0388,0.0451,8.57e-06,0.0976,0.361,128,263960,0,0,0,0,1,0,0,0,0,0,0,0,0
880,I Can't Stop Drinking About You,Bebe Rexha,0.5920000000000001,0.802,-3.8760000000000003,0,0.0531,0.0339,3.18e-06,0.11699999999999999,0.418,128,240347,0,0,0,0,0,0,0,0,0,0,0,1,0
881,Warrior,Kesha,0.69,0.897,-4.696000000000001,0,0.0506,0.0142,0.0,0.10800000000000001,0.8490000000000001,140,221493,0,0,0,0,0,0,0,0,0,0,0,0,1
882,How to Be a Heartbreaker,MARINA,0.583,0.655,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.201,120,278747,0,0,0,0,0,0,0,0,0,0,0,0,0
883,Adore You,Miley Cyrus,0.8190000000000001,0.759,-4.115,0,0.147,0.0196,6.53e-06,0.0613,0.88,108,269147,0,0,0,0,0,0,0,0,0,0,0,1,0
884,Watch Out For This ,Major Lazer,0.826,0.7929999999999999,-3.645,0,0.047,0.00518,0.0034700000000000004,0.05,0.261,120,185973,0,0,0,0,0,0,0,1,0,0,0,0,0
885,Other Side of Love,Sean Paul,0.6990000000000001,0.812,-5.772,0,0.135,0.00461,0.0161,0.397,0.7490000000000001,128,217270,0,0,0,0,0,0,0,1,0,0,0,0,0
886,Wicked Wonderland,Tungevaag,0.41600000000000004,0.8490000000000001,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125,205440,0,0,1,0,0,0,0,0,0,0,0,0,0
887,Calling ,Sebastian Ingrosso,0.752,0.836,-3.173,1,0.115,0.0843,0.000425,0.424,0.519,120,172053,0,0,0,0,0,0,0,0,0,0,0,1,0
888,Blah Blah Blah,Kesha,0.5579999999999999,0.826,-3.3760000000000003,1,0.0574,0.007670000000000001,0.0,0.0858,0.406,126,201893,0,0,0,0,0,0,1,0,0,0,0,0,0
889,Walks Like Rihanna,The Wanted,0.7290000000000001,0.7929999999999999,-4.716,1,0.0293,0.151,0.0,0.6509999999999999,0.945,116,209147,0,0,0,0,0,0,0,0,0,0,1,0,0
890,Hey Porsche,Nelly,0.772,0.7,-7.285,1,0.0332,0.00585,0.49,0.0745,0.426,126,202173,0,0,1,0,0,0,0,0,0,0,0,0,0
891,Changes,Faul & Wad Ad,0.825,0.856,-1.912,1,0.0476,0.00851,1.4e-06,0.127,0.207,128,222133,0,0,1,0,0,0,0,0,0,0,0,0,0
892,Shots,LMFAO,0.711,0.508,-7.2989999999999995,1,0.0494,0.0354,0.0,0.141,0.665,98,217800,0,0,0,0,0,0,0,0,1,0,0,0,0
893,Show Me,Kid Ink,0.698,0.838,-5.371,0,0.0499,0.049,0.758,0.0892,0.289,128,236827,0,0,0,0,0,1,0,0,0,0,0,0,0
894,Tsunami,DVBBS,0.41200000000000003,0.441,-11.523,0,0.29100000000000004,0.0296,0.0726,0.306,0.174,186,319467,0,0,0,0,0,0,0,0,0,0,0,0,1
895,Can't Be Tamed,Miley Cyrus,0.614,0.879,-4.422,1,0.055999999999999994,0.0010400000000000001,0.004379999999999999,0.41,0.40700000000000003,131,264520,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Partition,Beyoncé,0.662,0.741,-5.406000000000001,1,0.0334,0.00165,0.0303,0.114,0.40399999999999997,131,188960,0,0,0,0,0,0,0,0,0,0,0,0,0
897,Marry The Night,Lady Gaga,0.688,0.551,-5.496,0,0.031,0.0125,0.22899999999999998,0.10099999999999999,0.264,100,202533,0,0,0,0,0,0,0,0,0,0,0,1,0
898,Since U Been Gone,Kelly Clarkson,0.66,0.9,-5.02,1,0.14,0.0403,0.0,0.21899999999999997,0.591,86,213253,0,0,0,0,0,0,0,0,1,0,0,0,0
899,Baby Don't Lie,Gwen Stefani,0.594,0.865,-2.589,0,0.0263,0.0179,6.6e-06,0.128,0.595,125,232387,0,0,1,0,0,0,0,0,0,0,0,0,0
